from	to	edge
kdn	Rab3	1
kdn	Sap47	1
kdn	sbb	1
kdn	SelR	1
kdn	shi	1
kdn	stmA	1
kdn	Tpi	1
kdn	Tsp42Ej	1
kdn	veli	1
kdn	Vha100-1	1
kdn	Vha13	1
kdn	Vha14-1	1
kdn	Vha16-1	1
kdn	Vha36-1	1
kdn	Vha44	1
kdn	Vha55	1
kdn	Vha68-1	1
kdn	VhaAC39-1	1
kdn	VhaPPA1-1	1
kdn	VhaSFD	1
kdn	vig	1
kdn	mtd	1
kdn	Snap25	1
Idh3a	Pdha	1
Idh3a	l(2)37Cc	1
Idh3a	l(2)k09913	1
Idh3a	l(2)k14505	1
Idh3a	levy	1
Idh3a	MagR	1
Idh3a	Mdh1	1
Idh3a	mEFTs	1
Idh3a	Men-b	1
Idh3a	mge	1
Idh3a	Mitofilin	1
Idh3a	Mpcp2	1
Idh3a	mRpL10	1
Idh3a	mRpL12	1
Idh3a	mRpL13	1
Idh3a	mRpL17	1
Idh3a	mRpL18	1
Idh3a	mRpL23	1
Idh3a	mRpL24	1
Idh3a	mRpL27	1
Idh3a	mRpL28	1
Idh3a	mRpL35	1
Idh3a	mRpL36	1
Idh3a	mRpL4	1
Idh3a	mRpL41	1
Idh3a	mRpL47	1
Idh3a	mRpL49	1
Idh3a	mRpL52	1
Idh3a	mRpL55	1
Idh3a	mRpS10	1
Idh3a	mRpS14	1
Idh3a	mRpS18C	1
Idh3a	mRpS33	1
Idh3a	mRpS9	1
Idh3a	muc	1
Idh3a	ND-13A	1
Idh3a	ND-13B	1
Idh3a	ND-15	1
Idh3a	ND-18	1
Idh3a	ND-19	1
Idh3a	ND-20	1
Idh3a	ND-23	1
Idh3a	ND-24	1
Idh3a	ND-30	1
Idh3a	ND-39	1
Idh3a	ND-42	1
Idh3a	ND-49	1
Idh3a	ND-51	1
Idh3a	ND-75	1
Idh3a	ND-ACP	1
Idh3a	ND-ASHI	1
Idh3a	ND-B12	1
Idh3a	ND-B14	1
Idh3a	ND-B14.5A	1
Idh3a	ND-B14.5B	1
Idh3a	ND-B14.7	1
Idh3a	ND-B15	1
Idh3a	ND-B16.6	1
Idh3a	ND-B17	1
Idh3a	ND-B17.2	1
Idh3a	ND-B18	1
Idh3a	ND-B22	1
Idh3a	ND-MLRQ	1
Idh3a	ND-MWFE	1
Idh3a	ND-PDSW	1
Idh3a	ND-SGDH	1
Idh3a	Neb-cGP	1
Idh3a	Nmnat	1
Idh3a	NP15.6	1
Idh3a	Opa1	1
Idh3a	ox	1
Idh3a	P32	1
Idh3a	P5CDh1	1
Idh3a	P5cr	1
Idh3a	Pcyt1	1
Idh3a	Pex19	1
Idh3a	Pglym78	1
Idh3a	Phb2	1
Idh3a	POLDIP2	1
Idh3a	porin	1
Idh3a	PrBP	1
Idh3a	prel	1
Idh3a	Prx3	1
Idh3a	QIL1	1
Idh3a	RFeSP	1
Idh3a	Roe1	1
Idh3a	roh	1
Idh3a	lncRNA:roX1	1
Idh3a	RpL15	1
Idh3a	Scsalpha1	1
Idh3a	SdhA	1
Idh3a	SdhB	1
Idh3a	SdhC	1
Idh3a	SdhD	1
Idh3a	sesB	1
Idh3a	Sirup	1
Idh3a	ScsbetaA	1
Idh3a	Sod1	1
Idh3a	Sod2	1
Idh3a	spen	1
Idh3a	Ssadh	1
Idh3a	Tim17b	1
Idh3a	Tim23	1
Idh3a	Tim8	1
Idh3a	Tim9a	1
Idh3a	Tina-1	1
Idh3a	tko	1
Idh3a	Tom20	1
Idh3a	Tom40	1
Idh3a	Tom7	1
Idh3a	Trx-2	1
Idh3a	Ubc10	1
Idh3a	Ufd1	1
Idh3a	Urod	1
Idh3a	UQCR-11	1
Idh3a	UQCR-14	1
Idh3a	UQCR-6.4	1
Idh3a	UQCR-C1	1
Idh3a	UQCR-C2	1
Idh3a	UQCR-Q	1
Idh3a	VhaM9.7-b	1
Idh3a	14-3-3zeta	1
Idh3a	AdipoR	1
Idh3a	alc	1
Idh3a	Atg8a	1
Idh3a	Atpalpha	1
Idh3a	brat	1
Idh3a	CG1161	1
Idh3a	CG12822	1
Idh3a	CG13760	1
Idh3a	CG13937	1
Idh3a	CG14591	1
Idh3a	Ypel	1
Idh3a	CG1909	1
Idh3a	CG2017	1
Idh3a	CG31808	1
Idh3a	CG33181	1
Idh3a	CG34159	1
Idh3a	CG3662	1
Idh3a	CG3793	1
Idh3a	CG3860	1
Idh3a	CG3955	1
Idh3a	Prps	1
Idh3a	CG7407	1
Idh3a	CG7582	1
Idh3a	CG7781	1
Idh3a	Ae2	1
Idh3a	CG9328	1
Idh3a	Chmp1	1
Idh3a	lncRNA:CR30055	1
Idh3a	ctp	1
Idh3a	Drat	1
Idh3a	Eno	1
Idh3a	sotv	1
Idh3a	Fas1	1
Idh3a	Fis1	1
Idh3a	Fkbp12	1
Idh3a	fs(1)h	1
Idh3a	futsch	1
Idh3a	fwe	1
Idh3a	gammaSnap1	1
Idh3a	Gapdh1	1
Idh3a	Gapdh2	1
Idh3a	Gbeta5	1
Idh3a	Ggamma1	1
Idh3a	ghi	1
Idh3a	Glut4EF	1
Idh3a	GlyP	1
Idh3a	Grx1	1
Idh3a	igl	1
Idh3a	jdp	1
Idh3a	jim	1
Idh3a	kcc	1
Idh3a	lawc	1
Idh3a	lola	1
Idh3a	MESK2	1
Idh3a	Mlf	1
Idh3a	Mob2	1
Idh3a	nSyb	1
Idh3a	Obp44a	1
Idh3a	Pgi	1
Idh3a	Pgk	1
Idh3a	PMCA	1
Idh3a	Pp1alpha-96A	1
Idh3a	PPP1R15	1
Idh3a	PyK	1
Idh3a	Rab14	1
Idh3a	Rm62	1
Idh3a	RNASEK	1
Idh3a	Sap47	1
Idh3a	sbb	1
Idh3a	SelR	1
Idh3a	shi	1
Idh3a	stmA	1
Idh3a	TM4SF	1
Idh3a	Tpi	1
Idh3a	Tsp42Ej	1
Idh3a	Ubc6	1
Idh3a	veli	1
Idh3a	Vha13	1
Idh3a	Vha14-1	1
Idh3a	Vha16-1	1
Idh3a	Vha36-1	1
Idh3a	Vha44	1
Idh3a	Vha55	1
Idh3a	Vha68-1	1
Idh3a	VhaAC39-1	1
Idh3a	VhaPPA1-1	1
Idh3a	VhaSFD	1
Idh3a	vig	1
Idh3a	vih	1
Idh3a	Yippee	1
Idh3a	CG10077	1
Idh3a	aqz	1
Idh3a	FoxP	1
Idh3a	MFS17	1
Idh3a	nAChRalpha5	1
Idh3a	Rbp1-like	1
Idh3a	ringer	1
Idh3a	RpL31	1
Idh3a	sqd	1
Idh3a	sta	1
Idh3a	Syx1A	1
Fum1	Pdha	1
Fum1	l(2)37Cc	1
Fum1	l(2)k09913	1
Fum1	levy	1
Fum1	Mdh1	1
Fum1	mEFTu1	1
Fum1	Mpcp2	1
Fum1	mRpL12	1
Fum1	mRpL17	1
Fum1	mRpL23	1
Fum1	mRpL27	1
Fum1	mRpL4	1
Fum1	mRpL41	1
Fum1	mRpL54	1
Fum1	mRpS18A	1
Fum1	mRpS33	1
Fum1	muc	1
Fum1	ND-15	1
Fum1	ND-18	1
Fum1	ND-19	1
Fum1	ND-20	1
Fum1	ND-23	1
Fum1	ND-24	1
Fum1	ND-30	1
Fum1	ND-39	1
Fum1	ND-42	1
Fum1	ND-49	1
Fum1	ND-51	1
Fum1	ND-75	1
Fum1	ND-ACP	1
Fum1	ND-ASHI	1
Fum1	ND-B14	1
Fum1	ND-B14.5A	1
Fum1	ND-B14.7	1
Fum1	ND-B17	1
Fum1	ND-B17.2	1
Fum1	ND-MWFE	1
Fum1	ND-PDSW	1
Fum1	ND-SGDH	1
Fum1	Neb-cGP	1
Fum1	NP15.6	1
Fum1	Opa1	1
Fum1	P32	1
Fum1	P5CDh1	1
Fum1	Pglym78	1
Fum1	Phb2	1
Fum1	porin	1
Fum1	QIL1	1
Fum1	RFeSP	1
Fum1	roh	1
Fum1	Sam-S	1
Fum1	Scox	1
Fum1	SdhA	1
Fum1	SdhC	1
Fum1	SdhD	1
Fum1	sesB	1
Fum1	Sod2	1
Fum1	spen	1
Fum1	Ssadh	1
Fum1	Tim8	1
Fum1	Tina-1	1
Fum1	Tom40	1
Fum1	UQCR-14	1
Fum1	UQCR-C1	1
Fum1	UQCR-C2	1
Fum1	UQCR-Q	1
Fum1	CG31808	1
Fum1	Tsp42Ej	1
Fum1	betaTub56D	1
Fum1	eEF1beta	1
Pdha	levy	1
Pdha	MagR	1
Pdha	Men-b	1
Pdha	mge	1
Pdha	Mitofilin	1
Pdha	Mpcp2	1
Pdha	mRpL18	1
Pdha	mRpL23	1
Pdha	mRpL24	1
Pdha	mRpL27	1
Pdha	mRpL28	1
Pdha	mRpL36	1
Pdha	mRpL4	1
Pdha	mRpL41	1
Pdha	mRpL49	1
Pdha	mRpS14	1
Pdha	mRpS33	1
Pdha	muc	1
Pdha	ND-13A	1
Pdha	ND-13B	1
Pdha	ND-15	1
Pdha	ND-18	1
Pdha	ND-19	1
Pdha	ND-20	1
Pdha	ND-23	1
Pdha	ND-24	1
Pdha	ND-30	1
Pdha	ND-39	1
Pdha	ND-42	1
Pdha	ND-49	1
Pdha	ND-51	1
Pdha	ND-75	1
Pdha	ND-ACP	1
Pdha	ND-ASHI	1
Pdha	ND-B12	1
Pdha	ND-B14	1
Pdha	ND-B14.5A	1
Pdha	ND-B14.5B	1
Pdha	ND-B14.7	1
Pdha	ND-B15	1
Pdha	ND-B16.6	1
Pdha	ND-B17	1
Pdha	ND-B17.2	1
Pdha	ND-B18	1
Pdha	ND-B22	1
Pdha	ND-MLRQ	1
Pdha	ND-MWFE	1
Pdha	ND-PDSW	1
Pdha	ND-SGDH	1
Pdha	Neb-cGP	1
Pdha	Nmnat	1
Pdha	NP15.6	1
Pdha	Opa1	1
Pdha	ox	1
Pdha	P5CDh1	1
Pdha	Pcyt1	1
Pdha	Pex19	1
Pdha	Pglym78	1
Pdha	porin	1
Pdha	PrBP	1
Pdha	prel	1
Pdha	Prx3	1
Pdha	QIL1	1
Pdha	RFeSP	1
Pdha	roh	1
Pdha	RpL24-like	1
Pdha	Scsalpha1	1
Pdha	SdhB	1
Pdha	SdhC	1
Pdha	SdhD	1
Pdha	sesB	1
Pdha	ScsbetaA	1
Pdha	slmo	1
Pdha	Sod1	1
Pdha	Sod2	1
Pdha	spen	1
Pdha	Tim8	1
Pdha	Tom20	1
Pdha	Tom7	1
Pdha	Urod	1
Pdha	UQCR-11	1
Pdha	UQCR-14	1
Pdha	UQCR-6.4	1
Pdha	UQCR-C1	1
Pdha	UQCR-C2	1
Pdha	UQCR-Q	1
Pdha	VhaM9.7-b	1
Pdha	alc	1
Pdha	Atg8a	1
Pdha	Atpalpha	1
Pdha	CG1161	1
Pdha	CG12822	1
Pdha	CG13760	1
Pdha	CG14591	1
Pdha	Ypel	1
Pdha	CG31808	1
Pdha	CG3662	1
Pdha	CG3793	1
Pdha	CG3955	1
Pdha	CG7407	1
Pdha	CG7582	1
Pdha	CG7781	1
Pdha	Ae2	1
Pdha	CG9328	1
Pdha	Csp	1
Pdha	Drat	1
Pdha	Eno	1
Pdha	Fas1	1
Pdha	Fis1	1
Pdha	gammaSnap1	1
Pdha	Gapdh1	1
Pdha	Gapdh2	1
Pdha	Gbeta5	1
Pdha	Ggamma1	1
Pdha	ghi	1
Pdha	Glut4EF	1
Pdha	jim	1
Pdha	kcc	1
Pdha	MESK2	1
Pdha	Mob2	1
Pdha	nSyb	1
Pdha	Pgi	1
Pdha	Pgk	1
Pdha	Pis	1
Pdha	PPP1R15	1
Pdha	Pur-alpha	1
Pdha	PyK	1
Pdha	RNASEK	1
Pdha	Rop	1
Pdha	Sap47	1
Pdha	shi	1
Pdha	stmA	1
Pdha	Syx6	1
Pdha	TM4SF	1
Pdha	Tpi	1
Pdha	Tsp42Ej	1
Pdha	veli	1
Pdha	Vha13	1
Pdha	Vha14-1	1
Pdha	Vha16-1	1
Pdha	Vha36-1	1
Pdha	Vha44	1
Pdha	Vha55	1
Pdha	Vha68-1	1
Pdha	VhaAC39-1	1
Pdha	VhaPPA1-1	1
Pdha	VhaSFD	1
Pdha	Snap25	1
Pdha	Syx1A	1
l(2)37Cc	l(2)k09913	1
l(2)37Cc	levy	1
l(2)37Cc	MagR	1
l(2)37Cc	Mdh1	1
l(2)37Cc	mEFTs	1
l(2)37Cc	Mitofilin	1
l(2)37Cc	Mpcp2	1
l(2)37Cc	mRpL12	1
l(2)37Cc	mRpL13	1
l(2)37Cc	mRpL14	1
l(2)37Cc	mRpL17	1
l(2)37Cc	mRpL24	1
l(2)37Cc	mRpL27	1
l(2)37Cc	mRpL4	1
l(2)37Cc	mRpL41	1
l(2)37Cc	mRpS18C	1
l(2)37Cc	mRpS25	1
l(2)37Cc	mRpS28	1
l(2)37Cc	mRpS7	1
l(2)37Cc	muc	1
l(2)37Cc	ND-15	1
l(2)37Cc	ND-18	1
l(2)37Cc	ND-19	1
l(2)37Cc	ND-20	1
l(2)37Cc	ND-23	1
l(2)37Cc	ND-24	1
l(2)37Cc	ND-30	1
l(2)37Cc	ND-39	1
l(2)37Cc	ND-42	1
l(2)37Cc	ND-49	1
l(2)37Cc	ND-51	1
l(2)37Cc	ND-75	1
l(2)37Cc	ND-ACP	1
l(2)37Cc	ND-ASHI	1
l(2)37Cc	ND-B12	1
l(2)37Cc	ND-B14.5A	1
l(2)37Cc	ND-B14.7	1
l(2)37Cc	ND-B15	1
l(2)37Cc	ND-B17	1
l(2)37Cc	ND-B17.2	1
l(2)37Cc	ND-B18	1
l(2)37Cc	ND-MLRQ	1
l(2)37Cc	ND-MWFE	1
l(2)37Cc	ND-PDSW	1
l(2)37Cc	ND-SGDH	1
l(2)37Cc	Neb-cGP	1
l(2)37Cc	NP15.6	1
l(2)37Cc	P32	1
l(2)37Cc	P5CDh1	1
l(2)37Cc	P5cr	1
l(2)37Cc	Pglym78	1
l(2)37Cc	Phb2	1
l(2)37Cc	porin	1
l(2)37Cc	prel	1
l(2)37Cc	QIL1	1
l(2)37Cc	RFeSP	1
l(2)37Cc	roh	1
l(2)37Cc	SdhA	1
l(2)37Cc	SdhB	1
l(2)37Cc	SdhC	1
l(2)37Cc	SdhD	1
l(2)37Cc	sesB	1
l(2)37Cc	Sod1	1
l(2)37Cc	Sod2	1
l(2)37Cc	spen	1
l(2)37Cc	Ssadh	1
l(2)37Cc	Syngr	1
l(2)37Cc	Tim23	1
l(2)37Cc	Tim8	1
l(2)37Cc	Tom7	1
l(2)37Cc	Trx-2	1
l(2)37Cc	Trxr-1	1
l(2)37Cc	Urod	1
l(2)37Cc	UQCR-14	1
l(2)37Cc	UQCR-6.4	1
l(2)37Cc	UQCR-C2	1
l(2)37Cc	UQCR-Q	1
l(2)37Cc	vig2	1
l(2)37Cc	Tpi	1
l(2)37Cc	Tsp42Ej	1
l(2)37Cc	Vha13	1
l(2)37Cc	awd	1
l(2)37Cc	eEF1beta	1
l(2)37Cc	eEF1gamma	1
l(2)37Cc	RpS27A	1
l(2)k09913	l(3)87Df	1
l(2)k09913	levy	1
l(2)k09913	MagR	1
l(2)k09913	Mdh1	1
l(2)k09913	mEFTs	1
l(2)k09913	mEFTu1	1
l(2)k09913	mge	1
l(2)k09913	Mitofilin	1
l(2)k09913	Mpcp2	1
l(2)k09913	mRpL12	1
l(2)k09913	mRpL16	1
l(2)k09913	mRpL17	1
l(2)k09913	mRpL19	1
l(2)k09913	mRpL2	1
l(2)k09913	mRpL24	1
l(2)k09913	mRpL27	1
l(2)k09913	mRpL28	1
l(2)k09913	mRpL36	1
l(2)k09913	mRpL4	1
l(2)k09913	mRpL41	1
l(2)k09913	mRpL42	1
l(2)k09913	mRpL47	1
l(2)k09913	mRpL52	1
l(2)k09913	mRpS18A	1
l(2)k09913	mRpS21	1
l(2)k09913	mRpS25	1
l(2)k09913	mRpS9	1
l(2)k09913	muc	1
l(2)k09913	ND-13A	1
l(2)k09913	ND-13B	1
l(2)k09913	ND-18	1
l(2)k09913	ND-19	1
l(2)k09913	ND-20	1
l(2)k09913	ND-23	1
l(2)k09913	ND-24	1
l(2)k09913	ND-30	1
l(2)k09913	ND-39	1
l(2)k09913	ND-42	1
l(2)k09913	ND-49	1
l(2)k09913	ND-51	1
l(2)k09913	ND-ACP	1
l(2)k09913	ND-ASHI	1
l(2)k09913	ND-B12	1
l(2)k09913	ND-B14	1
l(2)k09913	ND-B14.5A	1
l(2)k09913	ND-B14.5B	1
l(2)k09913	ND-B14.7	1
l(2)k09913	ND-B15	1
l(2)k09913	ND-B17	1
l(2)k09913	ND-B17.2	1
l(2)k09913	ND-B18	1
l(2)k09913	ND-B22	1
l(2)k09913	ND-MLRQ	1
l(2)k09913	ND-MWFE	1
l(2)k09913	ND-PDSW	1
l(2)k09913	ND-SGDH	1
l(2)k09913	Neb-cGP	1
l(2)k09913	NP15.6	1
l(2)k09913	ox	1
l(2)k09913	P32	1
l(2)k09913	P5CDh1	1
l(2)k09913	P5cr	1
l(2)k09913	Pcyt1	1
l(2)k09913	Pex19	1
l(2)k09913	Pglym78	1
l(2)k09913	Phb2	1
l(2)k09913	POLDIP2	1
l(2)k09913	PrBP	1
l(2)k09913	prel	1
l(2)k09913	QIL1	1
l(2)k09913	RFeSP	1
l(2)k09913	roh	1
l(2)k09913	Scsalpha1	1
l(2)k09913	SdhA	1
l(2)k09913	SdhC	1
l(2)k09913	SdhD	1
l(2)k09913	sesB	1
l(2)k09913	ScsbetaA	1
l(2)k09913	Sod2	1
l(2)k09913	spen	1
l(2)k09913	Ssadh	1
l(2)k09913	Tim23	1
l(2)k09913	Tim8	1
l(2)k09913	Tom20	1
l(2)k09913	Tom40	1
l(2)k09913	Tom7	1
l(2)k09913	Trxr-1	1
l(2)k09913	Urod	1
l(2)k09913	UQCR-11	1
l(2)k09913	UQCR-14	1
l(2)k09913	UQCR-6.4	1
l(2)k09913	UQCR-C1	1
l(2)k09913	UQCR-C2	1
l(2)k09913	UQCR-Q	1
l(2)k09913	vig2	1
l(2)k09913	CG42361	1
l(2)k09913	gammaSnap1	1
l(2)k09913	Gapdh1	1
l(2)k09913	Gapdh2	1
l(2)k09913	Gbeta5	1
l(2)k09913	Glut4EF	1
l(2)k09913	Pgi	1
l(2)k09913	PPP1R15	1
l(2)k09913	stmA	1
l(2)k09913	Tpi	1
l(2)k09913	Tsp42Ej	1
l(2)k09913	betaTub56D	1
l(2)k09913	eIF3k	1
l(2)k09913	RpS27A	1
l(2)k14505	mRpL24	1
l(2)k14505	mRpL28	1
l(2)k14505	ND-13A	1
l(2)k14505	ND-B15	1
l(2)k14505	NP15.6	1
l(2)k14505	Pglym78	1
l(2)k14505	porin	1
l(2)k14505	prel	1
l(2)k14505	QIL1	1
l(2)k14505	Scsalpha1	1
l(2)k14505	ScsbetaA	1
l(2)k14505	tko	1
l(2)k14505	Tom20	1
l(2)k14505	Ufd1	1
l(2)k14505	UQCR-11	1
l(2)k14505	AdipoR	1
l(2)k14505	alc	1
l(2)k14505	Atg18b	1
l(2)k14505	Atg8a	1
l(2)k14505	CG12822	1
l(2)k14505	Ypel	1
l(2)k14505	CG31855	1
l(2)k14505	CG3793	1
l(2)k14505	CG3860	1
l(2)k14505	CG5902	1
l(2)k14505	CG7582	1
l(2)k14505	CG7781	1
l(2)k14505	Chmp1	1
l(2)k14505	Gapdh1	1
l(2)k14505	Gapdh2	1
l(2)k14505	Gbeta5	1
l(2)k14505	ghi	1
l(2)k14505	Glut4EF	1
l(2)k14505	GlyP	1
l(2)k14505	Gycalpha99B	1
l(2)k14505	Mlf	1
l(2)k14505	Pgi	1
l(2)k14505	Pgk	1
l(2)k14505	PPP1R15	1
l(2)k14505	PyK	1
l(2)k14505	Rop	1
l(2)k14505	Tpi	1
l(2)k14505	Tsp42Ej	1
l(2)k14505	veli	1
l(2)k14505	Vha13	1
l(2)k14505	Vha14-1	1
l(2)k14505	Vha16-1	1
l(2)k14505	Vha36-1	1
l(2)k14505	VhaAC39-1	1
l(3)87Df	levy	1
l(3)87Df	MagR	1
l(3)87Df	mge	1
l(3)87Df	mRpL24	1
l(3)87Df	mRpS25	1
l(3)87Df	mRpS28	1
l(3)87Df	ND-13A	1
l(3)87Df	ND-15	1
l(3)87Df	ND-18	1
l(3)87Df	ND-19	1
l(3)87Df	ND-24	1
l(3)87Df	ND-30	1
l(3)87Df	ND-39	1
l(3)87Df	ND-42	1
l(3)87Df	ND-ACP	1
l(3)87Df	ND-ASHI	1
l(3)87Df	NP15.6	1
l(3)87Df	P32	1
l(3)87Df	P5CDh1	1
l(3)87Df	Pglym78	1
l(3)87Df	porin	1
l(3)87Df	RFeSP	1
l(3)87Df	Scsalpha1	1
l(3)87Df	SdhC	1
l(3)87Df	sesB	1
l(3)87Df	Sod1	1
l(3)87Df	UQCR-14	1
l(3)87Df	UQCR-C2	1
l(3)87Df	Pgk	1
l(3)87Df	PyK	1
l(3)87Df	Tsp42Ej	1
l(3)neo43	levy	1
l(3)neo43	mRpL13	1
l(3)neo43	ND-19	1
l(3)neo43	ND-75	1
l(3)neo43	ND-B12	1
l(3)neo43	ND-B14.5A	1
l(3)neo43	ND-B14.7	1
l(3)neo43	ND-B17	1
l(3)neo43	ND-MLRQ	1
l(3)neo43	Neb-cGP	1
l(3)neo43	P32	1
l(3)neo43	RFeSP	1
l(3)neo43	SdhC	1
l(3)neo43	sesB	1
l(3)neo43	spen	1
l(3)neo43	Tim9a	1
l(3)neo43	Trx-2	1
l(3)neo43	UQCR-14	1
l(3)neo43	UQCR-6.4	1
l(3)neo43	UQCR-Q	1
La	porin	1
La	sesB	1
levy	MagR	1
levy	Mdh1	1
levy	mEFTs	1
levy	mEFTu1	1
levy	Men-b	1
levy	mge	1
levy	Mitofilin	1
levy	Mpcp2	1
levy	mRpL1	1
levy	mRpL12	1
levy	mRpL14	1
levy	mRpL17	1
levy	mRpL18	1
levy	mRpL2	1
levy	mRpL23	1
levy	mRpL24	1
levy	mRpL27	1
levy	mRpL28	1
levy	mRpL30	1
levy	mRpL34	1
levy	mRpL36	1
levy	mRpL4	1
levy	mRpL41	1
levy	mRpL42	1
levy	mRpL43	1
levy	mRpL47	1
levy	mRpL49	1
levy	mRpL52	1
levy	mRpL55	1
levy	mRpS10	1
levy	mRpS14	1
levy	mRpS17	1
levy	mRpS18A	1
levy	mRpS18C	1
levy	mRpS24	1
levy	mRpS25	1
levy	mRpS33	1
levy	mRpS5	1
levy	mRpS7	1
levy	mRpS9	1
levy	muc	1
levy	Ogdh	1
levy	ND-13A	1
levy	ND-13B	1
levy	ND-15	1
levy	ND-18	1
levy	ND-19	1
levy	ND-20	1
levy	ND-23	1
levy	ND-24	1
levy	ND-30	1
levy	ND-39	1
levy	ND-42	1
levy	ND-49	1
levy	ND-51	1
levy	ND-75	1
levy	ND-ACP	1
levy	ND-ASHI	1
levy	ND-B12	1
levy	ND-B14	1
levy	ND-B14.5A	1
levy	ND-B14.5B	1
levy	ND-B14.7	1
levy	ND-B15	1
levy	ND-B16.6	1
levy	ND-B17	1
levy	ND-B17.2	1
levy	ND-B18	1
levy	ND-B22	1
levy	ND-MLRQ	1
levy	ND-MWFE	1
levy	ND-PDSW	1
levy	ND-SGDH	1
levy	Neb-cGP	1
levy	Nmnat	1
levy	NP15.6	1
levy	Opa1	1
levy	ox	1
levy	P32	1
levy	P5CDh1	1
levy	Pcyt1	1
levy	Pect	1
levy	Pex19	1
levy	Pglym78	1
levy	Phb2	1
levy	POLDIP2	1
levy	porin	1
levy	PrBP	1
levy	prel	1
levy	Prx3	1
levy	QIL1	1
levy	RFeSP	1
levy	Roe1	1
levy	roh	1
levy	lncRNA:roX1	1
levy	Polr2L	1
levy	RpL15	1
levy	RpL24-like	1
levy	Scsalpha1	1
levy	SdhA	1
levy	SdhB	1
levy	SdhC	1
levy	SdhD	1
levy	sesB	1
levy	Sirup	1
levy	ScsbetaA	1
levy	slmo	1
levy	Sod1	1
levy	Sod2	1
levy	spen	1
levy	Ssadh	1
levy	Syngr	1
levy	Tim23	1
levy	Tim8	1
levy	Tina-1	1
levy	Tom20	1
levy	Tom40	1
levy	Tom7	1
levy	Trx-2	1
levy	Urod	1
levy	UQCR-11	1
levy	UQCR-14	1
levy	UQCR-6.4	1
levy	UQCR-C1	1
levy	UQCR-C2	1
levy	UQCR-Q	1
levy	Usf	1
levy	VhaM9.7-b	1
levy	alc	1
levy	Atpalpha	1
levy	brat	1
levy	CG17272	1
levy	CG31808	1
levy	CG33181	1
levy	CG7781	1
levy	CG9328	1
levy	Eno	1
levy	Fis1	1
levy	Fkbp12	1
levy	futsch	1
levy	gammaSnap1	1
levy	Gapdh1	1
levy	Gapdh2	1
levy	Ggamma1	1
levy	Grx1	1
levy	jdp	1
levy	kcc	1
levy	MESK2	1
levy	Mob2	1
levy	nSyb	1
levy	Pgk	1
levy	PyK	1
levy	RabX4	1
levy	Rm62	1
levy	RNASEK	1
levy	Sap47	1
levy	sbb	1
levy	shi	1
levy	stmA	1
levy	Syt7	1
levy	Tpi	1
levy	Tsp42Ej	1
levy	veli	1
levy	Vha13	1
levy	Vha14-1	1
levy	Vha16-1	1
levy	Vha36-1	1
levy	Vha44	1
levy	Vha55	1
levy	Vha68-1	1
levy	VhaAC39-1	1
levy	VhaPPA1-1	1
levy	VhaSFD	1
levy	alphaTub84B	1
levy	eIF3l	1
levy	lncRNA:noe	1
levy	RpL38	1
levy	RpL5	1
levy	RpS25	1
levy	RpS27A	1
levy	Snap25	1
levy	Syx1A	1
MagR	mEFTs	1
MagR	mEFTu1	1
MagR	Men-b	1
MagR	mge	1
MagR	Mitofilin	1
MagR	Mpcp2	1
MagR	mRpL12	1
MagR	mRpL13	1
MagR	mRpL17	1
MagR	mRpL18	1
MagR	mRpL23	1
MagR	mRpL24	1
MagR	mRpL27	1
MagR	mRpL28	1
MagR	mRpL4	1
MagR	mRpL41	1
MagR	mRpL55	1
MagR	mRpS14	1
MagR	mRpS18C	1
MagR	mRpS24	1
MagR	mRpS25	1
MagR	mRpS33	1
MagR	mRpS7	1
MagR	ND-13A	1
MagR	ND-13B	1
MagR	ND-15	1
MagR	ND-18	1
MagR	ND-19	1
MagR	ND-20	1
MagR	ND-23	1
MagR	ND-24	1
MagR	ND-30	1
MagR	ND-39	1
MagR	ND-42	1
MagR	ND-49	1
MagR	ND-51	1
MagR	ND-75	1
MagR	ND-ACP	1
MagR	ND-ASHI	1
MagR	ND-B12	1
MagR	ND-B14	1
MagR	ND-B14.5A	1
MagR	ND-B14.5B	1
MagR	ND-B14.7	1
MagR	ND-B15	1
MagR	ND-B16.6	1
MagR	ND-B17	1
MagR	ND-B17.2	1
MagR	ND-B18	1
MagR	ND-B22	1
MagR	ND-MLRQ	1
MagR	ND-MWFE	1
MagR	ND-PDSW	1
MagR	ND-SGDH	1
MagR	Neb-cGP	1
MagR	Nmnat	1
MagR	NP15.6	1
MagR	ox	1
MagR	P32	1
MagR	P5CDh1	1
MagR	P5cr	1
MagR	Pex19	1
MagR	Pglym78	1
MagR	Phb2	1
MagR	POLDIP2	1
MagR	porin	1
MagR	PrBP	1
MagR	prel	1
MagR	Prx3	1
MagR	QIL1	1
MagR	RFeSP	1
MagR	roh	1
MagR	lncRNA:roX1	1
MagR	Scsalpha1	1
MagR	SdhB	1
MagR	SdhC	1
MagR	SdhD	1
MagR	sesB	1
MagR	Sirup	1
MagR	ScsbetaA	1
MagR	slmo	1
MagR	Sod2	1
MagR	Syngr	1
MagR	Tim23	1
MagR	Tina-1	1
MagR	Tom20	1
MagR	Tom7	1
MagR	Trx-2	1
MagR	Urod	1
MagR	UQCR-11	1
MagR	UQCR-14	1
MagR	UQCR-6.4	1
MagR	UQCR-C1	1
MagR	UQCR-C2	1
MagR	UQCR-Q	1
MagR	alc	1
